ID,SMILES,M-fortuitum,M-kansasii,M-bovis,M-tuberculosis-MABA,M-tuberculosis-LORA,M-smegmatis,M-abcessus,M-tuberculosis-BACTEC,task_concatenada
4283,O=[N+]([O-])c1cn(CC(O)c2ccc(F)cc2F)cn1,,,,0.0,,,,,
5968,O=[N+]([O-])c1cn2c(n1)NCC(OCc1ccc(OC(F)(F)F)cc1)C2,,,,0.0,0.0,,,,
288,Cc1c(CNC(=O)CCc2cn(C)c3ccc(Cl)cc23)c2cc(OC(F)(F)F)ccc2n1C,0.0,,,0.0,,0.0,,,
9872,CC(=O)c1cccc(C(=O)NNC(=O)c2ccc(-n3cccc3)cc2)c1,,,,0.0,,,,,
5309,CSc1ccc(N2CCN(C)CC2)c2c1CCN(Cc1ccc(-c3ccc(Cl)cc3C)cn1)C2,,,,1.0,,,,,
10118,COc1ccc2[nH]c(=O)c(Cn3cnn(-c4ccccc4)c3=O)cc2c1,,,,1.0,,,,,
10730,COC(=O)C(=Cc1ccc2c(c1)OCO2)CSC(=N)N,,,,0.0,,,,,
16752,CC(C)c1ccc(C2C3CSCN3C3(C(=O)Nc4ccc(Cl)cc43)C23C(=O)c2ccccc2C3=O)cc1,,,,,,,,,0.0
13857,O=C(Nc1cccc(Cl)c1)Nc1c(-c2ccc(F)cc2)[nH]c2ccccc2c1=O,,,,,,,,,0.0
8724,O=C1Nc2ccccc2C1=O,,,,0.0,,,,,
1171,CCCCCCCCn1cc(CN2CCCCC2)c2ccc(C#N)cc21,,,1.0,,,,,,
16669,COc1ccc(C(=CSc2ccc(Cl)cc2)n2cc(Sc3ccc(Cl)cc3)c(-c3ccc(OC)cc3)n2)cc1,,,,,,,,,0.0
10424,CCOC(=O)c1cc(Cl)[n+]([O-])c2ccc(C)cc12,,,,0.0,0.0,,,,
13349,O=C(c1ccccc1C(F)(F)F)N(N=Nc1ccc([N+](=O)[O-])cc1C(F)(F)F)c1ccc([N+](=O)[O-])cc1C(F)(F)F,,,,,,0.0,,,
6809,FCc1cn(-c2cccc(Cl)c2)nn1,,,,0.0,,,,,
14245,C=CCn1c[n+](CC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C)c2c(NOC)ncnc21,,,,,,,,,1.0
16124,CCOC(=O)C1C(c2ccccc2)=NC(=S)NC1c1coc2ccccc2c1=O,,,,,,,,,0.0
11278,CC(C)c1ccc(-c2cc(CN3CCN(C)CC3)nn2C2CCCCC2)cc1,,,,0.0,,,,,
1860,CCOC(=O)c1sc(Nc2nc(O)c(C3=c4ccccc4=NC3=O)s2)nc1C,,,,1.0,,,,,
12273,CC(C)(C)NC(=O)C1c2ccccc2CCN1c1cc2c(cc1[N+](=O)[O-])c(=O)c(C(=O)O)cn2C(C)(C)C,,,,,,0.0,,,0.0
13867,O=C(NCc1ccccc1)Nc1c(-c2cccc(F)c2)[nH]c2ccccc2c1=O,,,,,,,,,0.0
16627,O=[N+]([O-])c1ccc(C=NNC(S)=NO)cc1,,,,,,,,,1.0
6798,CCN1C(N2CCN(c3ccc(N4CC(CNC(C)=O)OC4=O)cc3F)CC2)=NS(=O)(=O)c2ccccc21,,,,1.0,,,,,
13999,Cc1cn(C2CCN(Cc3cccc(Oc4cc(Cl)cc(Cl)c4)c3)CC2)c(=O)[nH]c1=O,,,,,,,,,0.0
12279,Cc1onc(-c2c(F)cccc2F)c1C(=O)N1CCN(c2cc3c(cc2[N+](=O)[O-])c(=O)c(C(=O)O)cn3C2CC2)CC1,,,,,,0.0,,,
15094,NNC(=O)c1ccnc(I)c1,,,,,,,,0.0,0.0
13186,CCCCCCCCCCCCCCCCNC(=O)NC(CCC(=O)O)(CCC(=O)O)CCC(=O)O,,,,,,0.0,,,
3122,O=[N+]([O-])c1cn2c(n1)OCC(Oc1ccc(-c3ccc(OC(F)(F)F)cc3)nc1)C2,,,,1.0,1.0,,,,
8622,Cc1ccc(-n2cc(CO)nn2)cc1,,,,0.0,,,,,
1312,Cc1c2oc3c(C)ccc(C(=O)NC4C(=O)NC(C(C)C)C(=O)N5CCCC5C(=O)N(C)CC(=O)N(C)C(C(C)C)C(=O)OC4C)c3nc-2c(C(=O)NC2C(=O)NC(C(C)C)C(=O)N3CC(=O)CC3C(=O)N(C)CC(=O)N(C)C(C(C)C)C(=O)OC2C)c(N)c1=O,,,1.0,,,,,,
1033,O=[N+]([O-])c1ccc2c(ccn2CCCCC[P+](c2ccccc2)(c2ccccc2)c2ccccc2)c1,,,1.0,,,,,,
8382,CC(C)=CCOc1cccc(NC(=O)Nc2ccc(Cl)cc2)c1,,,,0.0,,0.0,,,
12958,CC1=C2C(OC1=O)C(O)C1C3(C)CCCC(C)(C)C3CCC1(O)C2O,,,,,,0.0,,,
6398,COc1cc(NC(C)CCCNC(=O)Nc2cccc(Cl)c2)c2ncccc2c1,,,,0.0,,,,,
7927,C=CC(C)(C)n1cc(CC2NC(=O)C(CC=CC)NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)N(C)C(=O)C(C)NC(=O)C(Cc3ccc(O)cc3)NC(=O)C(CC(C)C)N(C)C2=O)c2ccccc21,,,,1.0,,,1.0,,
932,c1ccc(CSc2nc3ccccc3o2)cc1,,0.0,,,,,,,0.0
692,O=[N+]([O-])c1cccc(-n2nnnc2SCc2ccc([N+](=O)[O-])cc2[N+](=O)[O-])c1,,0.0,,,,,,,0.0
12816,Cc1c(CC(=O)NCC(=O)O)c(=O)oc2c(C)c3occ(-c4ccc(Cl)cc4)c3cc12,,,,,,1.0,,,
6380,COc1cc(NC(C)CCCNC(=O)Nc2cccc(O)c2)c2ncccc2c1,,,,0.0,,,,,
1910,COC(=O)Cc1nc2ccccc2oc1=O,,,,1.0,,,,,
9070,COc1ccc(NC(=S)NC2CCN(c3cc(C)nc4ccc(F)cc34)CC2)cc1,,,,0.0,,,,,
11740,CCC=CCC=CCC=CCCCCCCCC(=O)NNC(=O)c1ccncc1,,,,1.0,,,,,
10323,Cc1ccc(Cn2cc(CNC(=O)c3c(C)nc4ncccn34)nn2)cc1,,,,1.0,,,,,
16865,N#CN1C(c2ccc(Cl)cc2)CC(=O)C(c2ccccc2)C1c1ccc(Cl)cc1,,,,,,,,,0.0
17353,O=C(CC1(O)c2ccccc2-n2c1nc1ccccc1c2=O)c1ccc(Br)cc1,,,,,,,,,0.0
45,C=C1C=CC=C(C)C(O)C(C)C(O)C(C)C(OC(=O)NCc2cc(-c3ccccc3)no2)C(C)C(OC)C=COC2(C)Oc3c(C)c(O)c4c(O)c(c(N5CCOCC5)c(O)c4c3C2=O)NC1=O,1.0,,,,,,,,
3940,N=C(N)NN=Cc1ccc(O)cc1,,,,0.0,,,,,
12769,CC1(C)C=Cc2cc(C(O)c3ccccc3)ccc2O1,,,,,,0.0,,,
7125,COC(=O)C(NC(=O)c1cc(COc2ccc3sc(C)nc3c2)on1)c1ccc(O)cc1,,,,0.0,,,,,
11951,CC(NC(=O)c1ccc([N+](=O)[O-])o1)c1ccccc1,,,,1.0,,,,,
4320,N#Cc1cccc(C(=O)N2CCN(S(=O)(=O)c3cccc4cnccc34)CC2)c1,,,,0.0,,,,,
2966,O=C(OCc1ccccc1)c1cc([N+](=O)[O-])cc(C(F)(F)F)c1,,,,0.0,,,,,
3970,Cc1ccc2oc(=O)cc(Cn3cc(COc4ccc(OCc5cn(Cc6cc(=O)oc7ccc(C)cc67)nn5)cc4)nn3)c2c1,,,,1.0,,,,,
9429,COc1ccc(-c2cn3cc(C4=CCN(S(=O)(=O)c5ccc([N+](=O)[O-])cc5)CC4)ccc3n2)cc1OC,,,,0.0,,,,,
4927,N#CC(=Cc1ccc([N+](=O)[O-])o1)c1nc2ccccc2s1,,,,0.0,,,,,
12826,CN(C)c1nccc(-c2c[nH]c3ccc(Br)cc23)n1,,,,,,0.0,,,
8519,Cc1cc(C)n2nc(C(=O)NS(=O)(=O)c3ccccc3Cl)nc2n1,,,,0.0,,,,,
7495,C=CCn1cc(CN(C2=CC(=O)c3ccccc3C2=O)c2ccc(Cl)cc2)nn1,,,,0.0,,,,,
10316,COc1ccc(Cn2cc(CNC(=O)c3cn4ccccc4n3)nn2)cc1,,,,1.0,,,,,
6324,CN1c2cccc([N+](=O)[O-])c2C2CC1OC1=C2C(=O)CC(C)(C)C1,,,,0.0,,,,,
4160,COC(=O)C(=Cc1ccc([N+](=O)[O-])cc1)CSC(=N)N,,,,0.0,,,,,
3093,NC(=O)c1cccc(-c2ccc(COC3COc4nc([N+](=O)[O-])cn4C3)cc2)c1,,,,1.0,1.0,,,,
16443,O=C(Cn1cc(CCc2ccccc2)nn1)NC12CC3CC(CC(C3)C1)C2,,,,,,,,,0.0
7971,CC(C)(C)c1ccc(CN2CCC3(CC2)OCCCO3)cc1,,,,1.0,,,,,
5567,COc1ccc2c(c1)[n+]([O-])c(C#N)c(-c1ccc(OC(F)(F)F)cc1)[n+]2[O-],,,,1.0,,,,,
3983,O=[N+]([O-])c1cn2c(n1)OCC(OCc1cccc(-c3ccc(OCc4ccccc4)nc3)c1)C2,,,,1.0,1.0,,,,
12845,O=C(Nc1nnc(-c2ccc(Br)cc2)o1)c1cccc(F)c1,,,,,,1.0,,,
6957,CC1(c2ccc(S(N)(=O)=O)cc2)NC(=O)N(CC(=O)c2cccs2)C1=O,,,,1.0,,,,,
16126,CCOC(=O)C1C(CCl)=NC(=O)NC1c1coc2ccc(C)cc2c1=O,,,,,,,,,0.0
1405,CN1CCN(CCCn2ccc3ccccc32)CC1,,,0.0,0.0,,0.0,,,
3196,O=[N+]([O-])c1cn2c(n1)OCC(OCc1ccc(-c3ccccc3)cc1)C2,,,,1.0,1.0,,,,
12215,CC1(C(=O)O)CCCC2(C)C3CC4C5CC3(CCC12)CC45C,,,,,,0.0,,,
13295,CC=CSc1nnc(COc2ccccc2C2=NOC(c3ccc(Cl)cc3Cl)C2)n1NC(=O)c1ccccc1,,,,,,0.0,,,
12615,CC1(C)SC2C(NC(=O)C(C(=O)O)c3ccccc3)C(=O)N2C1C(=O)O,,,,,,0.0,,,
970,O=C(Nc1ccc(F)cc1)c1ccc2ccccc2c1O,,0.0,,,,0.0,,,
15781,c1ccc2c(c1)nc(-c1ccc3c(c1)OCO3)n2Cc1ccc2c(c1)OCO2,,,,,,,,0.0,
6560,CC(=O)Nc1nc(Cc2nnc(SCc3n[nH]c(=S)n3N)n2NC(=O)c2cccc([N+](=O)[O-])c2)cs1,,,,0.0,,,,,
9166,COc1ncccc1Nc1cc2nc3ccccc3n(-c3ccc(C(F)(F)F)cc3)c-2cc1=NC(C)C,,,,0.0,,,,,
10126,CCc1nn(-c2ccccc2)c(=O)n1N(Cc1ccc(O)cc1)CN(CC)CC,,,,0.0,,,,,
2844,O=C1C(=O)N(CCCCBr)c2ccc(I)cc21,,,,0.0,0.0,,,,
2852,O=C1c2cc([N+](=O)[O-])ccc2-n2c1nc1ncccc1c2=O,,,,1.0,,,,,
16020,CC(C)(C)C(=O)OCn1c(-c2cnccn2)noc1=O,,,,,,,,0.0,
17747,COc1cc(OC)c(C=CC(=O)CC2OC(CO)C(O)C(O)C2O)c(OC)c1,,,,,,,,,0.0
5971,Cc1nnsc1C(=O)Nc1nc2c(-c3ccccn3)cccc2o1,,,,0.0,,,,,
13760,Cc1ccc(C2C(O)c3nc4ccccc4n3CN2c2c(C)cccc2C)c(N)c1C,,,,,,,,,0.0
11270,CC(C)c1ccc(-c2cc(CN3CCNCC3)nn2C2CCCCC2)cc1,,,,0.0,,,,,
15517,CCCCCCCCC(=O)NNC(=O)c1ccncc1,,,,,,,,1.0,
4472,CCOC(=O)c1cc2cc(N3CCN(C(=O)CCC45CC6CC(CC(C6)C4)C5)CC3)ccc2o1,,,,0.0,,,,,
17088,O=c1nc2sc([N+](=O)[O-])cn2c2c1C(c1ccc([N+](=O)[O-])cc1)NC(=S)N2,,,,,,,,,0.0
15612,CC(=Nn1c(N)c(C#N)c(-c2ccc([N+](=O)[O-])cc2)c(C#N)c1=O)c1nc2ccccc2[nH]1,,,,,,,,0.0,
11868,COc1ccc(C[N+](C)(C)CCCN2c3ccccc3Sc3ccc(Cl)cc32)cc1,,,,1.0,0.0,,,,
1790,CC1(C)CCc2c(c3ccccc3c3[nH]c(-c4ccccc4C(F)(F)F)nc23)O1,,,,1.0,,,,,
16096,CCOC(=O)Cn1nnc(C(=O)OCC)c1C(=O)OCC,,,,,,,,,0.0
2060,COc1ccc(CCNC(=O)c2c(C)[n+]([O-])c3ccc(C)cc3[n+]2[O-])cc1,,,,0.0,,,,,
7160,COc1ccc(-c2nn(-c3ccccc3)cc2Cn2ccnc2)cc1,,,,0.0,,,,,
1903,COc1cc(CC(C)C(C)Cc2ccc(OCCN(C)C)c(OC)c2)ccc1OCCN(C)C,,,,0.0,,,,,
4687,NC(Cc1ccccc1)C(O)CN(Cc1ccc2c(c1)OCO2)S(=O)(=O)c1ccc(Br)cc1,,,,0.0,,,,,
13134,CCCc1ccc2[nH]c(-c3ccccc3)c(C3=C(Br)C(=O)NC3=O)c2c1,,,,,,1.0,,,
8133,O=C(OCc1ccccc1)C1COC(c2cccnc2Oc2ccccc2)=N1,,,,0.0,,,,,
4923,CC(C)(C)C1CCc2c(sc3nc(SCc4cc([N+](=O)[O-])ccc4O)nc(N)c23)C1,,,,0.0,,,,,
6802,CCN1C(NCC2CN(c3ccc(N4CCOCC4)c(F)c3)C(=O)O2)=NS(=O)(=O)c2ccccc21,,,,0.0,,,,,
5892,CCCN=C1C(=O)c2ccc(C)nc2C(=O)C1Cl,,,,0.0,,,,,
9598,Cc1nc(-c2ccc(Cl)cc2)ccc1C(=O)NN=Cc1ccc(Cl)cc1Cl,,,,0.0,,,,,
76,CC1CC(C(=O)Nc2nc3cc(F)ccc3s2)CC(C)(C)C1,1.0,,,,,,1.0,,
2346,Cc1nnsc1C(=O)Nc1nc2cc(-c3ccccn3)ccc2o1,,,,1.0,,,,,
6464,CC(C)=CCc1cc(C2CC(=O)c3c(O)cc(O)cc3O2)cc(CC=C(C)C)c1O,,,,0.0,,,,,
8473,CC(C)CN1CCC(N=c2cc3n(-c4ccc(Cl)cc4)c4ccccc4nc-3cc2Nc2cccnc2)CC1,,,,1.0,,,,,
8665,CCOC(=O)c1c(C(C)C)oc2nccc(N3CCN(c4ccccc4)CC3)c12,,,,0.0,,,,,
4587,CCCNC(=O)Nc1cc2[nH]c(C3CCCCC3)nc2cc1N(CC)CC,,,,0.0,,,,,
17500,CC1=NN(CC(=O)NN=Cc2ccc(C(F)(F)F)cc2)C(=O)CC1,,,,,,,,,1.0
15267,O=C(Cc1cccc(Oc2ccc(F)cc2)c1)Nc1cccc(Cl)c1,,,,,,,,,0.0
12080,O=C(Cn1cnc([N+](=O)[O-])n1)Nc1ccc(Cc2ccccc2)cc1,,,,,0.0,,,,
15856,CCCCCCCCCCSc1ncnc2c1ncn2C1CCCC1,,,,,,,,0.0,
1554,O=C1C2=NCCSC2C(=O)c2cccnc21,,,0.0,,,,,,
5889,CC(C)C(C)CCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C,,,,0.0,,,,,
8475,Cc1nc2sc3ccccc3n2c1C(=O)Nc1ccccc1,,,,0.0,,,,,
9024,Cc1c(C(=O)CSCCNC(=O)c2ccc3ccccc3c2)[n+]([O-])c2ccccc2[n+]1[O-],,,,0.0,,,,,
16177,S=C(NN=C(c1ccccc1)c1ccccc1)N(Cc1ccccc1)Cc1ccccc1,,,,,,,,,1.0
11308,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(CN4C(=O)C(=Nc5ncc(Cc6cc(OC)c(OC)c(OC)c6)c(N)n5)c5cc(F)ccc54)C(C)C3)c(F)c21,,,,1.0,,,,,
6213,CN1c2ccccc2Sc2cc(COCc3cn(Cc4ccc(F)cc4)nn3)ccc21,,,,0.0,,,,,
9218,COc1ccc(CN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,,,,0.0,,,,,
14536,O=C(Nc1ccc(Br)cc1)c1nc2cc(Cl)ccc2s1,,,,,,,,,1.0
5707,O=C(Cc1ccccc1)NC1C(=O)N2C(C(=O)OC(c3ccccc3)c3ccccc3)=C(COC(=O)N3CCN(c4cc5c(cc4F)c(=O)c(C(=O)O)cn5C4CC4)CC3)CSC12,,,,1.0,,,,,
2942,COc1ccc(-c2ccc(COC3COc4nc([N+](=O)[O-])cn4C3)cc2)cc1,,,,1.0,1.0,,,,
16558,COc1ccc(C=NN(C(=O)c2ccc(N)cc2)C(=O)c2cccnc2)cc1,,,,,,,,,1.0
12111,O=c1[nH]c2ccc(F)cc2c(O)c1-c1ccccc1,,,,,,1.0,,,
12954,CC(=O)OC12C(O)C(C)C3(O)C(C=C(CO)CC4(O)C(=O)C(C)=CC43)C1C2(C)C,,,,,,0.0,,,
7398,N#CCCNc1ccnc2cc(Cl)ccc12,,,,0.0,,,,,
15668,O=C1C(Cl)C(c2cc3ccccc3[nH]c2=S)N1c1ccc(Cl)cc1,,,,,,,,0.0,
1621,Cc1ccc2oc(-c3cc4ccccc4s3)cc(=O)c2c1,,,1.0,,,,,,
5590,C=Cc1cn(-c2cc(Cl)ccc2Cl)nn1,,,,0.0,,,,,
10388,O=c1nc(SCc2cn(-c3ccc(F)c(F)c3)nn2)sc2c([N+](=O)[O-])cc(Cl)cc12,,,,0.0,,,,,
10043,Oc1ccc(O)n1-c1ccc(-c2csc(N=CCc3ccc(F)cc3)n2)cc1,,,,0.0,,,,,
7922,C=CCONC(=O)c1ccc([N+](=O)[O-])cc1,,,,0.0,,,,,
10337,COc1ccc(Cn2cc(CNC(=O)c3c(C)nc4ccccn34)nn2)cc1,,,,1.0,,,,,
13688,COc1cc(-c2nnc(-c3cc4ccccc4nc3C)o2)cc(OC)c1OC,,,,,,0.0,,,
12755,CC1(C)CCc2c(c(Br)cc3oc4ccccc4c23)O1,,,,,,0.0,,,
9599,COc1ccc(C=NNC(=O)c2ccc(-c3ccc(Cl)cc3)nc2C)cc1,,,,1.0,,,,,
15770,Cc1ccc2ncc3c(c2c1)C(=O)c1ccccc1C3=O,,,,,,,,1.0,
13668,COc1cc(C2CC(c3cc4ccccc4nc3C)=NN2C(C)=O)cc(OC)c1OC,,,,,,0.0,,,
6799,CN1C(NCC2CN(c3ccc(N4CCOCC4)c(F)c3)C(=O)O2)=NS(=O)(=O)c2ccccc21,,,,0.0,,,,,
13631,CCCCCCOCC(CCC1CCCC1)C(=O)O,,,,,,0.0,,,
15895,CC1CC(C)CN(c2nc(-c3ccc(NCC(=O)Nc4nc5ccc(C#N)cc5s4)cc3)nc(N3CC(C)CC(C)C3)n2)C1,,,,,,,,0.0,0.0
17734,O=C(C=Cc1ccc(CO)o1)CC1OC(CO)C(O)C(O)C1O,,,,,,,,,1.0
14009,Cc1cn(C2CCN(Cc3cccc(Oc4ccc(O)cc4)n3)CC2)c(=O)[nH]c1=O,,,,,,,,,0.0
1610,COc1ccc2c(c1)cc(C1SCC(=O)N1NC(=O)c1ccncc1)c1nnnn12,,,0.0,,,,,,0.0
3097,COc1ccc(C(=O)N(N=Cc2c[nH]nc2-c2cccc(Cl)c2)C(=O)c2ccncc2)cc1OC,,,,0.0,,,,,
2416,COc1ccc2nc(C)cc(OCC(=O)Nc3ccc4c(c3)OCO4)c2c1,,,,1.0,,,,,
13611,CCCCCCCCC(CCC1CCCC1)C(=O)NCC,,,,,,0.0,,,
2018,CC(C)n1ncc2c(C(=O)NCC(c3cccs3)N3CCOCC3)cc(-c3ccccc3)nc21,,,,1.0,,,,,
2972,O=C(CSc1nc2ccccc2[nH]1)NCc1ccccc1,,,,0.0,,,,,
2932,Clc1nc(C=Cc2ccccc2)c2ncn(Cc3ccccc3)c2n1,,,,0.0,,,,,
3247,CC=Cc1c(O)c(O)c2ccccc2c1O,,,,0.0,,,,,
125,COc1ccc(NC(=O)NNC(=O)c2c[nH]c3c(C(F)(F)F)cccc3c2=O)cc1,0.0,,,1.0,,,,,
1107,Fc1ccc2c(c1)c(CN1CCCCC1)cn2CCC1CCCCC1,,,0.0,,,,,,
1815,CCCn1nnc(NC(=O)COc2ccc(C3CCCCC3)cc2)n1,,,,0.0,,,,,
15172,Cc1ccc(Cn2cc(C(=O)NCCF)c3ncccc32)c(C)c1,,,,,,,,,1.0
225,Cc1cccc(S(=O)(=O)n2c(COc3ccc([N+](=O)[O-])cc3)nc3ccc(Br)cc32)c1,0.0,,,0.0,,0.0,,,
11583,O=[N+]([O-])c1cn2c(n1)[S+]([O-])CC(OCc1ccc(OCc3ccccc3)cc1)C2,,,,0.0,0.0,,,,
8833,Cn1c(Cc2csc3nc(-c4ccc(Br)cc4)cn23)n[nH]c1=S,,,,0.0,,,,,
2124,CC(=O)c1sc(N=C2NC(=O)C(=Cc3c[nH]c4ccccc34)S2)nc1C,,,,1.0,,,,,
17307,NC(=O)c1c(NC(=O)c2ccc(Oc3ccccc3)cc2)sc2c1CCN(Cc1ccccc1)C2,,,,,,,,,1.0
13589,COc1c(N2CCN(Cn3c(O)c(N=NC(N)=O)c4ccccc43)CC2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,,,,,,1.0,,,
14797,c1coc(-c2nnc(Cc3cccc4ccccc34)o2)c1,,,,,,,,,1.0
13907,OC1CCN(CC2CCN(CCCc3ccccc3)CC2)CC1,,,,,,,,,0.0
9019,Cc1c(C(=O)CSCCNC(=O)C2CCCCC2)[n+]([O-])c2ccccc2[n+]1[O-],,,,0.0,,,,,
2807,COc1ccc(C=NNc2ccnc3cc(OC)ccc23)cc1,,,,1.0,,,,,
2198,COc1ccc(CNC(=O)c2c(C)[n+]([O-])c3cc(F)c(F)cc3[n+]2[O-])cc1,,,,0.0,,,,,
4052,CCOC(=O)C=CC(=O)c1ccc(Cl)cc1Cl,,,,1.0,,,,,
1217,CCC(C)[n+]1c2c(n(CC)c1C)C(=O)c1ccccc1C2=O,,,0.0,,,,,,
7718,Cc1cc(NCCO)n(-c2nc(=O)cc(C(F)(F)F)[nH]2)n1,,,,0.0,,,,,
11604,CCOC(=O)c1cc(-c2cccc(OCc3c(F)cccc3F)c2)on1,,,,1.0,0.0,,,,
14546,O=C(Nc1ccccc1C(F)(F)F)c1nc2cc(Cl)ccc2s1,,,,,,,,,0.0
726,O=[N+]([O-])c1ccc(-n2nnnc2SCc2ccc([N+](=O)[O-])cc2[N+](=O)[O-])cc1,,0.0,,,,,,,1.0
12365,CCOC(=O)C1C(c2ccc(Cl)cc2)NC(c2ccc(Cl)cc2)C(C(=O)c2ccc(Cl)cc2)S1(=O)=O,,,,,,0.0,,,1.0
9219,COc1ccc(C(C#N)(CCCN2CCN(c3ccccc3F)CC2)C(C)C)cc1OC,,,,0.0,,,,,
809,COc1ccc(Cl)cc1C(=O)Nc1cc(Br)ccc1O,,1.0,,,,,,,
12528,NCC1OC(OC(C(N)C(=O)NC(CO)C(=O)O)C2OC(n3ccc(=O)[nH]c3=O)C(O)C2O)C(O)C1O,,,,,,0.0,,,
16049,O=C1SC(=Cc2ccc(S(=O)(=O)Nc3nc(-c4ccccc4)cs3)cc2)C(=O)N1C(=O)c1ccc([N+](=O)[O-])cc1[N+](=O)[O-],,,,,,,,0.0,
14564,O=C(Nc1ccc(Cl)cc1)c1nc2ccccc2s1,,,,,,,,,0.0
13517,C#CCn1c(C=CCCCCCCCCCC)cc(=O)c2ccccc21,,,,,,0.0,,,
4907,CC(=O)OCCn1ccn2cc([N+](=O)[O-])nc2c1=O,,,,0.0,,,,,
13543,COc1cc(C=CSc2ccccc2)cc(OC)c1,,,,,,0.0,,,
3178,CC(C)n1nc(CN2CCOCC2)cc1-c1ccc(C(F)(F)F)cc1,,,,0.0,,,,,
3963,O=C(O)CCSc1nnc(-c2ccc([N+](=O)[O-])o2)s1,,,,0.0,,,,,
15057,Cc1cc2nc(-c3cc(-c4ccccc4)ccn3)[nH]c2cc1C,,,,,,,,,0.0
2672,O=c1c2ccccc2nc2n(N=Cc3ccccc3)c(Cc3ccccc3Nc3c(Cl)cccc3Cl)nn12,,,,0.0,,,,,
14533,O=C(Nc1cccc(Cl)c1)c1nc2cc(Cl)ccc2s1,,,,,,,,,0.0
9477,Cc1cc(C)c2cc(C(=O)NCC34CC5CC(CC(C5)C3)C4)[nH]c2c1,,,,1.0,,0.0,,,
9467,Oc1ccc(-c2n[nH]c(=S)o2)cc1,,,,1.0,,,,,
1765,C(=Cc1ccccc1)C1=NC(Cc2ccccc2)CO1,,,,0.0,,,,,
13903,CC(C)c1csc(-c2nnc(S(=O)(=O)Cc3cc(Cl)ccc3F)n2-c2ccccc2)n1,,,,,,,,,1.0
608,Cc1ccc2c(=O)n(-c3ccc(C(C)C)cc3)c(=O)oc2c1,,0.0,,,,,,,
12207,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c21,,,,,,0.0,,,0.0
12563,CCCc1n(CCc2ccccc2)c(C)c(CC)[n+]1CCc1ccccc1,,,,,,0.0,,,
3218,Cc1ccc(C2CC(C(F)F)n3ncc(C(=O)NCc4ccc(F)cc4)c3N2)nc1,,,,1.0,,,,,
5749,c1ccc(CCN2CCN(C(Cc3ccccc3)CN3CCCC3CN3CCNCC3Cc3ccccc3)CC2Cc2ccccc2)cc1,,,,1.0,,,,,
8522,Cc1cc(C)n2nc(C(=O)NS(=O)(=O)c3ccccc3OC(F)F)nc2n1,,,,1.0,,,,,
2054,COc1cc(C(F)(F)F)nc2ccc(C)c(N)c12,,,,1.0,,,,,
11208,COc1cccc(C(c2cc3cc(Br)ccc3nc2OC)C(O)(CCN(C)C)c2cnc(C)cc2C)c1OC,,,,1.0,1.0,,,,
3165,O=C1NC(=O)C(=Cc2c(-c3ccc(Br)cc3)nc3sc(C(F)(F)F)nn23)S1,,,,0.0,,,,,
13618,CCCCCCCCC(COC1CCCC1)C(=O)O,,,,,,0.0,,,
14892,Cc1nc(-c2ccc(F)cc2)oc1-c1csc(Cc2cccc(Cl)c2)n1,,,,,,,,,1.0
2542,COc1ccccc1N=Nc1c(O)[nH]c2cc([N+](=O)[O-])ccc2c1=O,,,,0.0,,,,,
1658,O=C1CSc2ccccc2N1Cc1cn(Cc2ccc(Cl)cc2)nn1,,,0.0,,,,,,
17127,Cc1nc2ccccn2c1C(=O)NC1CCCCC1,,,,,,,,,0.0
8112,CN(Cc1nnc(-c2ccc(F)cc2)s1)c1nc(=O)c2cc(S(C)(=O)=O)cc([N+](=O)[O-])c2s1,,,,1.0,,,,,
17119,Cc1nc2ccccn2c1C(=O)NNC(=O)c1ccccc1,,,,,,,,,0.0
8687,COc1ccc2[nH]cc(CN3CCC4(CCN(c5nc(=O)c6cc(C(F)(F)F)cc([N+](=O)[O-])c6s5)CC4)C3)c2c1,,,,1.0,,,,,
2711,CCOC(=O)c1cc(CCc2cc(C(F)(F)F)nc3c(C(F)(F)F)cccc23)on1,,,,1.0,0.0,,,,
6332,COc1ccc2c(c1)C(c1c[nH]c3ccccc13)C1=C(CCCC1=O)O2,,,,0.0,,,,,
7566,Oc1cc(OCCOc2ccc(-n3cccc3)cc2)ccc1Cl,,,,0.0,,,,,
4267,CCN(C)C(=O)C=CC(=O)c1cccc(C(F)(F)F)c1,,,,1.0,,,,,
16192,CC(C)OC1C=C(C(O)c2ccc([N+](=O)[O-])cc2)C(=O)C(COC(=O)c2ccc([N+](=O)[O-])cc2)O1,,,,,,,,,0.0
6732,Cc1cc(C)cc(-n2ncc3c2CCCC3NC(=O)c2ccc3c(c2)no[n+]3[O-])c1,,,,1.0,,,,,
423,O=C(C=Cc1ccc([N+](=O)[O-])cc1)c1ccc(N2CCCCC2)cc1,,1.0,1.0,1.0,,1.0,1.0,,
